id,label,subject,text
37,shipping_delivery,Pickup location inconvenient,The package is being held for pickup at a location that's far from me and has limited hours. Can't it be delivered?
38,shipping_delivery,Insurance claim taking forever,I filed a claim for my damaged shipped item but you haven't processed it in 6 weeks. What's happening?
39,shipping_delivery,Batch shipping mixed up orders,My order was part of a batch and somehow got mixed in with another customer's shipment. Their items came to me instead.
40,shipping_delivery,Uninsured valuable item lost,I sent a valuable item through your service without insurance and now it's lost. I have no recourse apparently.
41,shipping_delivery,Same-day delivery option missing,I need something urgently but you don't offer same-day delivery for my area.
42,shipping_delivery,Scheduled delivery window unavailable,I can't choose a specific delivery time window that works with my schedule.
43,shipping_delivery,Redelivery after missed attempt,The driver attempted delivery once and now I have to wait days for another attempt. Can't it be delivered immediately?
44,shipping_delivery,Delivery photo requirement missing,The driver didn't take a photo of the delivery so I have no proof it was delivered correctly.
45,shipping_delivery,Carrier selection not available,I don't want to use this carrier but you won't let me choose a different one.
46,shipping_delivery,Eco-friendly shipping not offered,I'd be willing to pay for environmentally friendly shipping but it's not available.
47,shipping_delivery,Carbon offset option unavailable,I want to offset the carbon from shipping but you don't offer that option.
48,shipping_delivery,Local pickup locations limited,There are no local pickup options near me so I'm forced to use home delivery.
49,shipping_delivery,Locker pickup network thin,The parcel locker locations are too far away from my home to be convenient.
50,shipping_delivery,Package consolidation impossible,I have multiple orders and wanted to consolidate shipping but you won't do it.
51,shipping_delivery,Flat rate shipping not available,I'd prefer flat rate shipping instead of calculated rates but it's not offered.
52,shipping_delivery,Free shipping threshold too high,The free shipping minimum is $250 but I typically spend less than that.
53,shipping_delivery,Membership free shipping missing,My membership doesn't include free shipping even though the premium tier does.
54,shipping_delivery,Tracking updates infrequent,Real-time tracking would be helpful instead of getting updates every 24 hours.
55,shipping_delivery,Estimated window too broad,The delivery window is 8 hours wide. Can't you narrow it down?
56,shipping_delivery,Predictive delivery time wrong,Your predicted delivery time was off by several hours making me wait all day.
57,shipping_delivery,Delivery alert not sent,I wasn't notified that my package was out for delivery today.
58,shipping_delivery,Driver contact info unavailable,I can't contact the driver to give delivery instructions or access instructions.
59,shipping_delivery,Delivery notes ignored,I left detailed delivery instructions but the driver ignored them and left it in the wrong place.
60,shipping_delivery,Proof of delivery unreliable,The proof of delivery photo is grainy and unclear making it hard to prove anything.
61,shipping_delivery,Carrier website problems,The carrier's tracking website is down so I can't check the status myself.
62,shipping_delivery,Tracking number format confusing,The tracking number format is unclear making it hard to enter into the carrier's system.
63,shipping_delivery,Multiple tracking systems,Different parts of the shipment use different tracking numbers making it confusing.
64,shipping_delivery,Last mile carrier different,The final delivery is handled by a different carrier than what I shipped with.
65,shipping_delivery,Handoff between carriers lost package,The package was lost during handoff between carriers and now no one claims responsibility.
66,shipping_delivery,Carrier network congestion,The carrier says they're backed up and can't deliver on schedule.
67,shipping_delivery,Weather delays extending timeline,Bad weather has delayed my shipment indefinitely with no new estimate.
68,shipping_delivery,Natural disaster impacting delivery,A natural disaster in the region means my package can't be delivered.
69,shipping_delivery,Port strike delaying cargo,Port strikes have stopped all international shipments including mine.
70,shipping_delivery,Fuel surcharge sudden increase,Fuel surcharge increased dramatically even though fuel prices dropped.
71,shipping_delivery,Holiday season premium pricing,You charged extra for holiday shipping even though I ordered well in advance.
72,shipping_delivery,Peak surcharge during summer,Additional surcharge during summer travel season doubled my shipping cost.
73,shipping_delivery,Capacity constraints limiting options,The carrier says they're at capacity and can't accept more shipments.
74,shipping_delivery,Consolidation delay hurting timeline,My order consolidated with others but that delayed the shipment.
75,shipping_delivery,Backordered item holding shipment,One backordered item is holding up my entire order from shipping.
76,shipping_delivery,Pre-order blocking full order,I have a pre-order that won't ship until June so my entire order waits.
77,shipping_delivery,Seller fulfillment delayed,The seller hasn't shipped yet even though I paid weeks ago.
78,shipping_delivery,Inventory discrepancy preventing ship,The item shows in stock but seller says it's actually out of stock.
79,shipping_delivery,Wrong SKU shipped,I ordered one product but received a completely different item.
80,shipping_delivery,Counterfeit product concern,The item received appears to be counterfeit or imitation not genuine.
81,shipping_delivery,Open box item received,I paid for new but received an opened or used item.
82,shipping_delivery,Refurbished without disclosure,I purchased what was labeled as new but it's actually refurbished.
83,shipping_delivery,Warranty voided by opening,Opening the package voids the manufacturer warranty according to terms.
84,shipping_delivery,Return shipping cost burdensome,Return shipping is my responsibility and costs as much as the item.
85,shipping_delivery,Return window inadequate,I only have 7 days to initiate a return. That's not enough time to test the product.
86,shipping_delivery,Return address unreliable,The return address listed doesn't accept packages or is wrong.
87,shipping_delivery,Return authorization unclear,I need a return authorization number but the process to get one is confusing.
88,shipping_delivery,Restocking fee excessive,A 25% restocking fee is deducted from my refund just for opening the item.
89,shipping_delivery,Refund processing very slow,My return was received weeks ago but the refund still hasn't posted.
90,shipping_delivery,Shipping refund withheld,Return shipping costs are deducted from my refund making it much smaller.
91,shipping_delivery,No prepaid return label,I have to print my own return label and pay for shipping myself.
92,shipping_delivery,Return insurance not offered,I'm returning an expensive item but there's no insurance for the return shipment.
93,shipping_delivery,Exchange not available,I don't want to return for a refund. I want to exchange for a different item.
94,shipping_delivery,Exchange shipping costs extra,Exchanging an item costs me additional shipping instead of being free.
95,shipping_delivery,Replacement shipping slow,My replacement after receiving damaged item is taking forever to ship.
96,shipping_delivery,Multiple replacements needed,The replacement item arrived damaged too. Now I'm asking for a third shipment.
97,shipping_delivery,Warranty claim shipping,Warranty claim requires me to ship the item which is expensive and inconvenient.
98,shipping_delivery,Recall shipping expensive,The manufacturer recalls the item but won't pay for return shipping.
99,shipping_delivery,Defective item replaced slow,Getting a replacement for a clearly defective item takes weeks.
100,shipping_delivery,Partial shipment not completed,I received part of my order but the rest was never shipped.
101,shipping_delivery,Backorder timeline unclear,The backorder estimate keeps changing and pushing back the ship date.
102,shipping_delivery,Waitlist status unknown,I'm on a waitlist for a popular item but have no visibility into when it will ship.
103,shipping_delivery,Pre-order cancellation difficult,I want to cancel my pre-order but the process is complicated and won't let me.
104,shipping_delivery,Drop shipping third party,My item ships from a third-party seller with poor tracking and service.
105,shipping_delivery,Marketplace seller unreliable,The marketplace seller ships unprofessionally with poor packing.
106,shipping_delivery,International seller shipping,International shipping from seller is slow and I have no recourse if problems occur.
107,shipping_delivery,Aliexpress style shipping,Items ordered ship from China taking 6-8 weeks and no good tracking.
108,shipping_delivery,FBA fulfillment issues,Amazon fulfilled order has problems but blames the seller.
109,shipping_delivery,Fulfilled by third party,The company outsources fulfillment and service is inconsistent.
110,shipping_delivery,Warehouse location far away,The warehouse ships from far away making shipping times longer.
111,shipping_delivery,Regional warehouse out of stock,The regional warehouse is out of stock so it ships from farther away.
112,shipping_delivery,Shipping from multiple warehouses,Different items in my order ship from different warehouses arriving at different times.
113,shipping_delivery,Warehouse consolidation time,Items held at warehouse waiting to consolidate adds delay to shipment.
114,shipping_delivery,Expedited shipment option missing,I'm willing to pay more but expedited shipping isn't available.
115,shipping_delivery,Overnight shipping premium high,Overnight shipping costs as much as the item itself.
116,shipping_delivery,Saturday delivery premium,Saturday delivery requires paying extra premium charge.
117,shipping_delivery,Signature waiver option missing,I want to waive signature requirement but can't.
118,shipping_delivery,Signature required by default,Signature is required automatically even for inexpensive items.
119,shipping_delivery,Signature on unattended delivery,Driver left my package despite signature being required. Now I'm liable.
120,shipping_delivery,Redelivery window inconvenient,The redelivery window is during my work hours and inconvenient.
121,shipping_delivery,Redelivery attempt limit,After 3 failed delivery attempts the carrier gives up. I get one more chance.
122,shipping_delivery,Hold for pickup confusing,The process to arrange hold for pickup is unclear.
123,shipping_delivery,Will call fees,There are fees to pick up at the will call location.
124,shipping_delivery,UPS store pickup slow,Picking up from UPS store the item took several days to get there.
125,shipping_delivery,FedEx location limited,FedEx locations near me are limited and inconveniently located.
126,shipping_delivery,USPS facility access limited,Local USPS facility doesn't allow weekend pickup.
127,shipping_delivery,Parcel locker network sparse,Parcel lockers are only in urban areas not available in suburbs.
128,shipping_delivery,Locker size limitations,My item doesn't fit in the parcel locker even though it should.
129,shipping_delivery,Locker code not working,The locker code provided doesn't open the locker to retrieve the package.
130,shipping_delivery,Pickup expiration too soon,Items held for pickup expire after just 5 days.
131,shipping_delivery,Pickup notification too late,I'm notified of available pickup just before the pickup window closes.
132,shipping_delivery,Notification delivery failure,I wasn't notified my package arrived for pickup until it expired.
133,shipping_delivery,SMS notification unreliable,SMS shipment notifications aren't arriving reliably.
134,shipping_delivery,Email notification spam,I'm getting too many email notifications about the same shipment.
135,shipping_delivery,Push notification disabled,Push app notifications aren't working even though I enabled them.
136,shipping_delivery,Notification frequency customizable,I want fewer notifications but the frequency isn't configurable.
137,shipping_delivery,Tracking redirect confusing,Tracking redirects me to a third-party site making it confusing.
138,shipping_delivery,Barcode scanning issues,The barcode on my label won't scan properly delaying processing.
139,shipping_delivery,Label printer quality poor,The thermal printer labels are low quality and fade making them unreadable.
140,shipping_delivery,Address formatting strict,The system won't accept my address because the format is slightly different.
141,shipping_delivery,Apartment number not recognized,The system won't accept apartment number in the address field.
142,shipping_delivery,Suite number formatting issue,Suite numbers cause issues with address parsing.
143,shipping_delivery,Building name lost in system,My building name is being ignored and package goes to wrong address.
144,shipping_delivery,PO box address limitation,PO box addresses have limited shipping options.
145,shipping_delivery,Business address verification slow,Business address verification is holding up my order.
146,shipping_delivery,Residential vs commercial address,You're charging commercial rate for address that's technically residential.
147,shipping_delivery,Address change after order,I ordered to one address but need it changed. The system won't let me.
148,shipping_delivery,Ship to different address,The billing address and shipping address must match. Can't be different.
149,shipping_delivery,Gift address shipping option,Shipping to a gift recipient address has limited options.
150,shipping_delivery,Forwarding address limited,Mail forwarding addresses aren't accepted.
151,shipping_delivery,Military APO address issues,APO addresses have restricted shipping with limited carrier options.
152,shipping_delivery,Temporary address not accepted,I'm moving and need temporary address but system won't accept it.
153,shipping_delivery,Corporate mailroom address,My corporate mailroom address causes issues with carrier delivery.
154,shipping_delivery,Campus address limitations,College campus addresses have limited shipping options.
155,shipping_delivery,Hotel address not deliverable,Hotel addresses aren't being accepted even though I'm staying there.
156,shipping_delivery,Care facility address delivery,Nursing home address is causing delivery problems.
157,shipping_delivery,Boat or RV address,Mobile address like RV or boat isn't accepted by system.
158,shipping_delivery,Address with special characters,Address with special characters or symbols doesn't validate.
159,shipping_delivery,International address complexity,International address format requirements are strict and confusing.
160,shipping_delivery,Address translation issue,Address was translated incorrectly from English making delivery impossible.
161,shipping_delivery,Shipping to former country,I'm shipping to a country but the address format rules changed.
162,shipping_delivery,Political border changes impact,Country borders have changed affecting shipping address validity.
163,shipping_delivery,Sanctions preventing delivery,Country destination is under sanctions so cannot receive shipment.
164,shipping_delivery,Carrier restriction to destination,The carrier doesn't deliver to my country or region.
165,shipping_delivery,Hazmat shipping to destination,Hazmat restrictions prevent shipping my item to destination country.
166,shipping_delivery,Import duties not calculated,Incoming import duties weren't calculated leaving me surprised.
167,shipping_delivery,VAT on importation,VAT is being charged on top of import duties.
168,shipping_delivery,De minimis threshold,Package is below the de minimis threshold but still charged duty.
169,shipping_delivery,Customs form missing,Required customs documentation wasn't filled out correctly.
170,shipping_delivery,Restricted item not disclosed,I didn't know my item was restricted from importation.
171,shipping_delivery,Prohibited item discovered,Customs found prohibited items in shipment and returned it.
172,shipping_delivery,Pesticide violation found,Agricultural product had pesticide violating destination rules.
173,shipping_delivery,Food product restrictions,Food items have restrictions I didn't know about preventing delivery.
174,shipping_delivery,Pharmaceutical restrictions,Medications have strict restrictions on international shipment.
175,shipping_delivery,Battery shipping limitation,Lithium batteries can't ship via air causing ground shipping only.
176,shipping_delivery,Flammable liquid shipping,Flammable liquids have severe shipping restrictions limiting options.
177,shipping_delivery,Aerosol can shipping,Aerosol products can only ship ground causing long delays.
178,shipping_delivery,Corrosive materials shipping,Corrosive chemicals can't ship to certain destinations at all.
179,shipping_delivery,Pesticide shipping restrictions,Pesticides can't ship internationally due to regulations.
180,shipping_delivery,Biohazard material restrictions,Biological material shipping is heavily restricted and expensive.
181,shipping_delivery,Hazardous waste shipping,Hazardous waste classification requires expensive special shipping.
182,shipping_delivery,Radioactive material shipping,Radioactive materials can only ship via licensed carriers.
183,shipping_delivery,Explosive material shipping,Explosives require special permits and packaging restrictions.
184,shipping_delivery,Magnetized material restrictions,Magnetized items must be specially packaged and labeled.
185,shipping_delivery,Sharp object handling,Sharp objects need special packaging making shipping expensive.
186,shipping_delivery,Fragile item shipping,Fragile items need specialty handling making shipping costly.
187,shipping_delivery,Oversized item surcharges,Very large items have oversized surcharges that double the shipping.
188,shipping_delivery,Heavy weight surcharges,Heavy items accumulate weight surcharges quickly.
189,shipping_delivery,Dimensional weight pricing,Dimensional weight charging penalizes large but light items.
190,shipping_delivery,Shipping scale discrepancy,Your weight differs from the carrier's weight causing charge disputes.
191,shipping_delivery,Postage meter calibration,The postage meter seems uncalibrated charging more than necessary.
192,shipping_delivery,Shipping surcharge for packaging,You charge extra if I use your packaging instead of my own.
193,shipping_delivery,Free packaging not provided,You don't provide free packaging so I have to source my own.
194,shipping_delivery,Packaging material cost,Packaging materials are surprisingly expensive.
195,shipping_delivery,Bubble wrap supply limited,Bubble wrap is being charged separately instead of included.
196,shipping_delivery,Box size inappropriate,The box size is wrong making the item rattle and get damaged.
197,shipping_delivery,Packing material inadequate,Insufficient packing material left items loose in the box.
198,shipping_delivery,Water damage in packaging,The box got wet and packaging material dissolved damaging the item.
199,shipping_delivery,Temperature damage during transit,Items are temperature sensitive but packaging provided no insulation.
200,shipping_delivery,Handling damage from rough treatment,Items arrived damaged from rough handling during shipping process.
