id,label,subject,text
90,refund_request,Escalate refund request,My refund request has been stalled. Please escalate to management.
91,refund_request,Manager review refund,I want a manager to review my refund request personally.
92,refund_request,Executive escalation refund,This complaint needs executive-level attention regarding my refund.
93,refund_request,Ombudsman complaint refund,I'm filing an ombudsman complaint about your refusal to refund.
94,refund_request,Legal action refund,I'm considering legal action if you don't process my refund.
95,refund_request,Small claims court refund,I'm prepared to pursue this in small claims court if necessary.
96,refund_request,Attorney involved refund,I've consulted an attorney about this refund dispute.
97,refund_request,Regulatory complaint refund,I'm filing a complaint with the regulatory authority about this.
98,refund_request,Better Business Bureau refund,I'm filing a complaint with the Better Business Bureau.
99,refund_request,Online review refund,I'm leaving negative reviews about this refund issue.
100,refund_request,Social media complaint refund,I'm posting about this on social media to warn others.
101,refund_request,Refund within 30 days,Your policy states refunds within 30 days. I'm within that window so please refund.
102,refund_request,Refund within 60 days,I'm requesting a refund within the 60-day return window.
103,refund_request,Lifetime guarantee refund,You offered a lifetime guarantee so I want a refund under that guarantee.
104,refund_request,No questions asked refund,Your policy says no questions asked refunds so I'm requesting one.
105,refund_request,Full refund not partial,I want a full refund not a partial refund. Please issue the complete amount.
106,refund_request,Expedited refund processing,Please process my refund as quickly as possible. I need the money soon.
107,refund_request,Refund original payment method,Please refund to my original payment method not store credit.
108,refund_request,Cash refund not credit,I want a cash refund not store credit or merchandise credit.
109,refund_request,Bank transfer refund,Please refund via bank transfer to my account instead of check.
110,refund_request,PayPal refund,Please refund via PayPal to my account.
111,refund_request,Check refund,Please send a check for the refund amount.
112,refund_request,Wire transfer refund,Please wire the refund amount to my bank account.
113,refund_request,Cryptocurrency refund,Please refund in cryptocurrency to my wallet.
114,refund_request,Gift card replacement,Please issue a gift card instead of a cash refund.
115,refund_request,Merchandise credit,Please issue store credit instead of a refund.
116,refund_request,Replacement item,Please send a replacement item instead of a refund.
117,refund_request,Exchange request,Please exchange this for the correct item instead of refunding.
118,refund_request,Upgrade offer,Please upgrade me to a better tier instead of refunding.
119,refund_request,Extended warranty offer,Please offer extended warranty as compensation instead of refund.
120,refund_request,Discount coupon refund,Please give me a discount coupon instead of a refund.
121,refund_request,Priority support refund,Please give me free priority support instead of a refund.
122,refund_request,VIP status refund,Please grant VIP status as compensation instead of a refund.
123,refund_request,Loyalty points refund,Please give me loyalty points instead of a cash refund.
124,refund_request,Free shipping refund,Please offer free shipping on my next order instead of a refund.
125,refund_request,Early access refund,Please give me early access to new products instead of a refund.
126,refund_request,Exclusive offer refund,Please give me an exclusive offer instead of a refund.
127,refund_request,Bundle deal refund,Please include me in bundle deals instead of giving a refund.
128,refund_request,Referral bonus refund,Please give me a referral bonus instead of a refund.
129,refund_request,Affiliate commission refund,Please give me affiliate commission instead of a cash refund.
130,refund_request,Tax return issue refund,I'm requesting a refund for tax purposes on my return.
131,refund_request,Invoice correction refund,Please correct the invoice and refund the overcharge amount.
132,refund_request,Accounting error refund,There was an accounting error. Please refund the disputed amount.
133,refund_request,Billing reconciliation refund,My billing doesn't reconcile. Please refund the discrepancy.
134,refund_request,Audit finding refund,Our audit found an overcharge. Please issue a refund.
135,refund_request,Grant money return,We received grant money that must be returned. Issuing refund request.
136,refund_request,Scholarship funds return,Scholarship funds must be returned. Please refund.
137,refund_request,Insurance claim refund,Insurance claim was processed. Please refund the duplicate payment.
138,refund_request,Reimbursement request,Please refund so I can be reimbursed by my employer.
139,refund_request,Expense report refund,I need a refund for my expense report reimbursement.
140,refund_request,Corporate account refund,Please refund the corporate account and bill correctly.
141,refund_request,Non-profit discount refund,We qualify for non-profit pricing. Please refund the overcharge.
142,refund_request,Educational institution refund,As an educational institution we should get a discount. Please refund.
143,refund_request,Government agency refund,As a government agency please refund per regulations.
144,refund_request,Healthcare provider refund,As a healthcare provider we qualify for special pricing. Please refund.
145,refund_request,Military discount refund,As a military member I should get a discount. Please refund the difference.
146,refund_request,Veteran discount refund,As a veteran I qualify for a discount. Please refund the overcharge.
147,refund_request,Senior citizen discount refund,As a senior citizen I should get a discount. Please refund.
148,refund_request,Student discount refund,As a student I should get the student discount. Please refund.
149,refund_request,Disability accommodation refund,As a person with a disability I need accommodation pricing. Please refund.
150,refund_request,Low income refund,I qualify for low income assistance. Please refund and offer reduced pricing.
151,refund_request,Unemployment refund,I'm currently unemployed and need a refund to manage finances.
152,refund_request,Hardship refund,I'm experiencing financial hardship. Please consider a refund.
153,refund_request,Medical emergency refund,I have a medical emergency and need to refund unnecessary expenses.
154,refund_request,Job loss refund,I lost my job and need a refund to survive.
155,refund_request,Natural disaster refund,I was affected by a natural disaster. Please refund to help me recover.
156,refund_request,Emergency assistance refund,I'm requesting emergency financial assistance via refund.
157,refund_request,Compassionate refund,Please consider my situation with compassion and refund.
158,refund_request,Goodwill refund,Please extend goodwill and refund as a gesture.
159,refund_request,Loyalty reward refund,I've been a loyal customer. Please reward me with a refund.
160,refund_request,Customer appreciation refund,As a valued customer can you offer a refund as appreciation?
161,refund_request,Anniversary refund,On the anniversary of my first purchase please offer a refund.
162,refund_request,Birthday refund,On my birthday can I get a refund as a gift?
163,refund_request,Holiday refund,Please offer a holiday season refund.
164,refund_request,Seasonal refund,Please offer a seasonal refund or discount.
165,refund_request,Limited time refund,Is there a limited time refund offer available?
166,refund_request,Flash sale refund,I just realized there's a flash sale with lower prices. Please refund the difference.
167,refund_request,Price drop refund,The price has dropped significantly. Please refund the difference.
168,refund_request,Competitor lower price,A competitor is offering lower prices. Please refund the difference.
169,refund_request,Price match refund,Please price match the competitor and refund the difference.
170,refund_request,Auction price refund,I found the same item in an auction for less. Please refund the difference.
171,refund_request,Clearance sale refund,The item is now on clearance. Please refund for the clearance price.
172,refund_request,Overstocked refund,The item is overstocked and heavily discounted now. Please refund.
173,refund_request,End of season refund,It's end of season and the prices dropped. Please refund the difference.
174,refund_request,Inventory clearance refund,You're clearing inventory with discounts. Please refund.
175,refund_request,Scratch and dent refund,The item has minor damage. Please refund or offer discount.
176,refund_request,Floor model refund,I received a floor model instead of new. Please refund.
177,refund_request,Discontinued item refund,The item is discontinued so the refund should be easy.
178,refund_request,Recalled item refund,The item was recalled. Please refund immediately.
179,refund_request,Lawsuit settlement refund,There's a lawsuit settlement. Am I eligible for a refund?
180,refund_request,Class action refund,There's a class action suit. How do I get my refund?
181,refund_request,Bankruptcy claim refund,The company filed bankruptcy. How do I claim my refund?
182,refund_request,Going out of business refund,You're going out of business. Please refund my account.
183,refund_request,Business closure refund,The business location closed. Please refund my order.
184,refund_request,Company shutdown refund,The company is shutting down. Please refund all pending orders.
185,refund_request,Merger acquisition refund,You were acquired and I'm concerned about my refund eligibility.
186,refund_request,Ownership change refund,With new ownership please honor my refund request.
187,refund_request,Service discontinuation refund,You're discontinuing this service. Please refund.
188,refund_request,Product discontinuation refund,This product line is being discontinued. Please refund.
189,refund_request,Version upgrade refund,You upgraded the version. Please refund for the new version.
190,refund_request,Subscription cancellation refund,I'm cancelling my subscription. Please refund the unused balance.
191,refund_request,Plan downgrade refund,I'm downgrading my plan. Please refund the difference.
192,refund_request,Account deletion refund,I'm deleting my account. Please refund the remaining balance.
193,refund_request,Switch provider refund,I'm switching to a competitor. Please refund.
194,refund_request,Service switch refund,I'm switching to your competitor. Please process my refund.
195,refund_request,Platform migration refund,I'm migrating to a different platform. Please refund my account.
196,refund_request,Final refund request,This is my final refund request before legal action.
197,refund_request,Urgent refund needed,I need this refund urgently. Please expedite processing.
198,refund_request,Immediate refund required,I require immediate refund processing. This is time sensitive.
199,refund_request,Same day refund,I need a same day refund. Can you process this today?
200,refund_request,Express refund processing,Please use express refund processing for my request.
